customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
cust4413,female,0,yes,yes,60,yes,no,fiber optic,no,yes,yes,yes,yes,no,one year,yes,bank transfer,46.45,2787.0,yes
cust4414,female,1,yes,yes,18,no,no phone service,fiber optic,yes,yes,yes,yes,no,no,month-to-month,no,credit card,56.97,1025.46,yes
cust4415,male,1,no,yes,63,no,no phone service,fiber optic,no,yes,yes,yes,no,no,two year,yes,mailed check,64.83,4084.29,no
cust4416,male,0,no,no,61,no,no phone service,fiber optic,yes,no,no,yes,no,no,month-to-month,yes,credit card,21.42,1306.62,yes
cust4417,female,0,no,yes,49,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,107.98,5291.02,no
cust4418,male,0,no,yes,47,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,71.14,3343.58,no
cust4419,male,1,no,no,39,yes,no,fiber optic,no,yes,no,yes,no,yes,two year,no,bank transfer,95.1,3708.9,yes
cust4420,female,1,no,yes,6,yes,yes,fiber optic,yes,no,yes,no,yes,yes,one year,no,mailed check,37.19,223.14,yes
cust4421,male,0,yes,yes,53,yes,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,bank transfer,75.66,4009.98,yes
cust4422,male,1,no,yes,25,yes,yes,dsl,yes,no,no,yes,yes,yes,month-to-month,yes,bank transfer,112.61,2815.25,yes
cust4423,female,1,no,yes,65,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,41.43,2692.95,yes
cust4424,female,0,no,yes,5,no,no phone service,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,credit card,54.59,272.95,yes
cust4425,male,0,yes,no,65,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card,58.83,3823.95,no
cust4426,male,1,no,no,8,no,no phone service,fiber optic,no,no,yes,yes,no,yes,one year,yes,credit card,58.33,466.64,yes
cust4427,female,1,no,no,39,yes,no,dsl,no,no,no,yes,no,yes,one year,no,bank transfer,80.06,3122.34,no
cust4428,male,1,yes,no,43,yes,yes,fiber optic,no,yes,yes,yes,yes,no,one year,yes,credit card,59.38,2553.34,no
cust4429,male,0,no,yes,5,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card,87.41,437.05,no
cust4430,male,0,yes,no,4,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,68.46,273.84,no
cust4431,female,0,yes,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card,35.76,35.76,no
cust4432,male,1,no,no,56,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer,114.86,6432.16,yes
cust4433,male,1,no,no,45,no,no phone service,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,43.95,1977.75,yes
cust4434,female,0,yes,no,65,yes,no,dsl,no,yes,no,yes,no,no,month-to-month,no,credit card,76.25,4956.25,yes
cust4435,male,1,no,no,3,yes,no,dsl,no,yes,yes,yes,no,no,two year,yes,mailed check,26.07,78.21,no
cust4436,male,0,no,no,22,no,no phone service,fiber optic,no,yes,yes,yes,no,no,two year,yes,credit card,111.86,2460.92,no
cust4437,female,1,yes,no,72,yes,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,bank transfer,112.8,8121.6,no
cust4438,female,0,yes,yes,56,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,56.45,3161.2,yes
cust4439,female,1,no,no,18,yes,yes,fiber optic,yes,yes,no,no,no,yes,one year,no,credit card,32.1,577.8,yes
cust4440,female,1,yes,yes,25,no,no phone service,dsl,no,no,no,no,yes,no,month-to-month,no,mailed check,97.0,2425.0,yes
cust4441,male,0,no,no,48,yes,yes,fiber optic,no,yes,no,yes,no,no,month-to-month,no,credit card,46.23,2219.04,yes
cust4442,male,0,no,no,31,yes,yes,fiber optic,no,no,no,yes,yes,no,two year,no,electronic check,90.06,2791.86,yes
cust4443,female,0,no,no,30,no,no phone service,dsl,yes,no,yes,yes,yes,yes,month-to-month,yes,electronic check,111.51,3345.3,yes
cust4444,female,0,no,yes,66,yes,yes,dsl,no,no,no,yes,no,yes,two year,no,electronic check,79.02,5215.32,yes
cust4445,male,0,yes,yes,10,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,106.12,1061.2,yes
cust4446,female,1,no,no,71,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,42.46,3014.66,yes
cust4447,male,0,yes,yes,59,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer,111.04,6551.36,yes
cust4448,female,0,no,no,51,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,42.66,2175.66,no
cust4449,male,0,no,yes,9,no,no phone service,dsl,yes,no,yes,no,yes,no,month-to-month,yes,mailed check,42.58,383.22,no
cust4450,female,0,yes,yes,54,yes,yes,dsl,no,no,yes,yes,no,no,two year,yes,mailed check,107.99,5831.46,no
cust4451,female,0,no,yes,62,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer,75.49,4680.38,yes
cust4452,male,1,yes,no,9,no,no phone service,fiber optic,yes,no,yes,no,no,yes,one year,yes,electronic check,99.94,899.46,yes
cust4453,female,0,yes,yes,9,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,one year,no,credit card,100.25,902.25,yes
cust4454,male,0,no,yes,24,no,no phone service,fiber optic,yes,yes,yes,yes,yes,no,one year,yes,bank transfer,84.7,2032.8,yes
cust4455,male,0,no,no,39,no,no phone service,dsl,yes,no,no,yes,no,yes,month-to-month,yes,electronic check,38.91,1517.49,no
cust4456,male,1,no,yes,8,no,no phone service,dsl,yes,no,no,no,no,yes,two year,no,bank transfer,89.21,713.68,yes
cust4457,male,1,no,no,25,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card,26.36,659.0,yes
cust4458,male,0,yes,no,66,no,no phone service,fiber optic,yes,yes,no,no,no,yes,two year,yes,credit card,40.07,2644.62,no
cust4459,female,0,no,yes,10,yes,no,dsl,yes,no,no,no,yes,yes,one year,no,mailed check,84.29,842.9,no
cust4460,female,1,no,no,24,no,no phone service,dsl,yes,yes,no,no,no,yes,one year,no,bank transfer,110.78,2658.72,yes
cust4461,male,1,no,yes,59,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card,97.17,5733.03,yes
cust4462,female,1,no,yes,31,yes,no,fiber optic,no,yes,no,yes,no,no,two year,no,electronic check,53.25,1650.75,no
cust4463,male,0,no,no,11,yes,yes,dsl,no,no,yes,no,yes,yes,month-to-month,yes,mailed check,102.37,1126.07,no
cust4464,female,0,yes,yes,6,no,no phone service,dsl,yes,no,no,no,yes,yes,month-to-month,no,credit card,116.66,699.96,no
cust4465,female,1,no,yes,70,yes,no,dsl,yes,yes,no,no,yes,yes,month-to-month,no,mailed check,53.2,3724.0,no
cust4466,female,0,yes,no,32,yes,yes,dsl,no,yes,no,no,no,no,two year,no,electronic check,38.68,1237.76,yes
cust4467,female,1,no,no,39,no,no phone service,fiber optic,no,yes,no,yes,no,no,two year,yes,electronic check,39.75,1550.25,yes
cust4468,male,1,no,yes,48,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer,60.03,2881.44,yes
cust4469,male,1,no,no,13,yes,no,fiber optic,yes,no,yes,yes,yes,yes,one year,yes,electronic check,25.23,327.99,no
cust4470,female,0,yes,no,59,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,68.78,4058.02,yes
cust4471,female,1,no,no,67,no,no phone service,dsl,no,yes,yes,yes,no,yes,month-to-month,yes,electronic check,93.23,6246.41,yes
cust4472,male,1,yes,no,56,no,no phone service,fiber optic,no,yes,no,yes,no,no,month-to-month,yes,mailed check,73.05,4090.8,no
cust4473,female,0,yes,yes,41,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,117.01,4797.41,yes
cust4474,male,1,no,yes,56,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,66.17,3705.52,no
cust4475,male,0,yes,no,35,yes,no,dsl,yes,no,yes,no,yes,no,month-to-month,no,credit card,21.33,746.55,no
cust4476,male,1,no,yes,38,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card,67.01,2546.38,yes
cust4477,female,0,no,no,67,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,112.99,7570.33,yes
cust4478,male,1,yes,no,34,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,29.59,1006.06,yes
cust4479,female,1,no,yes,70,no,no phone service,dsl,no,yes,no,no,yes,no,month-to-month,yes,electronic check,42.3,2961.0,no
cust4480,male,1,no,yes,11,no,no phone service,fiber optic,yes,no,no,no,no,yes,one year,no,electronic check,91.56,1007.16,no
cust4481,female,1,yes,yes,27,no,no phone service,dsl,yes,no,yes,no,yes,yes,one year,no,mailed check,49.41,1334.07,no
cust4482,female,1,yes,yes,48,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer,96.52,4632.96,yes
cust4483,female,0,yes,no,24,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer,61.93,1486.32,no
cust4484,male,0,yes,no,18,no,no phone service,fiber optic,no,no,no,yes,no,yes,month-to-month,no,bank transfer,99.61,1792.98,no
cust4485,male,1,yes,yes,27,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card,75.15,2029.05,no
cust4486,female,1,yes,no,54,no,no phone service,fiber optic,no,yes,yes,yes,yes,no,two year,yes,electronic check,28.25,1525.5,yes
cust4487,female,1,no,yes,55,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,58.61,3223.55,no
cust4488,female,0,yes,yes,21,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card,53.32,1119.72,no
cust4489,male,0,yes,yes,59,yes,yes,dsl,no,no,no,yes,yes,yes,one year,no,credit card,101.01,5959.59,no
cust4490,male,1,no,no,34,no,no phone service,dsl,no,no,no,no,no,yes,two year,no,electronic check,82.49,2804.66,yes
cust4491,male,0,no,no,58,yes,yes,fiber optic,yes,no,yes,yes,yes,no,one year,no,mailed check,97.74,5668.92,yes
cust4492,male,1,yes,yes,48,no,no phone service,dsl,no,yes,yes,yes,no,no,month-to-month,no,bank transfer,57.21,2746.08,yes
cust4493,female,1,yes,yes,54,yes,yes,fiber optic,no,yes,no,yes,no,yes,month-to-month,yes,electronic check,89.17,4815.18,no
cust4494,female,1,no,yes,18,yes,yes,dsl,yes,no,no,yes,yes,yes,month-to-month,yes,credit card,26.52,477.36,yes
cust4495,male,0,yes,yes,3,yes,no,fiber optic,no,no,no,yes,no,no,one year,yes,credit card,23.67,71.01,yes
cust4496,male,1,yes,no,24,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card,48.75,1170.0,yes
cust4497,female,1,no,no,1,no,no phone service,fiber optic,no,no,yes,no,no,no,month-to-month,yes,credit card,97.37,97.37,no
cust4498,male,1,yes,yes,6,no,no phone service,dsl,yes,no,yes,no,yes,no,one year,no,bank transfer,73.41,440.46,yes
cust4499,male,0,no,yes,19,yes,no,fiber optic,no,yes,yes,no,no,no,one year,no,mailed check,60.88,1156.72,yes
cust4500,male,0,yes,no,43,yes,yes,dsl,yes,yes,yes,yes,yes,no,month-to-month,yes,bank transfer,109.66,4715.38,no
cust4501,male,0,no,yes,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card,69.74,557.92,no
cust4502,male,1,no,no,69,no,no phone service,dsl,no,yes,no,yes,no,yes,two year,no,mailed check,81.34,5612.46,yes
cust4503,male,0,no,no,52,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,118.58,6166.16,no
cust4504,female,1,yes,yes,47,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,72.24,3395.28,no
cust4505,male,0,no,no,28,no,no phone service,dsl,no,no,yes,yes,no,yes,one year,yes,bank transfer,98.35,2753.8,no
cust4506,male,1,yes,no,46,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,61.38,2823.48,no
cust4507,female,0,no,no,4,yes,no,dsl,yes,no,no,yes,no,yes,month-to-month,yes,credit card,23.63,94.52,yes
cust4508,female,1,no,no,8,yes,no,fiber optic,no,no,yes,no,yes,yes,two year,no,mailed check,103.45,827.6,no
cust4509,female,0,no,yes,61,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,114.44,6980.84,yes
cust4510,male,0,yes,no,17,no,no phone service,fiber optic,no,no,yes,yes,yes,yes,two year,yes,bank transfer,63.44,1078.48,yes
